,Unnamed: 0,drug_name,SE_name,age_id,count,ROR,ROR_upper,ROR_lower
625,625,DB00338,10003549,2,465.0,1.9599926502352512,2.293555667687122,1.6749413337109618
354,354,DB00338,10003549,0,235.0,0.5615919175736321,0.6574885292665085,0.4796821052313598
626,626,DB00338,10003658,2,198.0,2.637771382525613,3.442642264520515,2.0210748988292444
355,355,DB00338,10003658,0,75.0,0.4250428606870299,0.5547384500398277,0.3256695716838147
627,627,DB00338,10007559,2,140.0,2.327526577076713,3.151023284557303,1.7192446636456835
628,628,DB00338,10009900,1,15.0,32.37589103869654,65.61049304343669,15.976077482844126
629,629,DB00338,10019211,0,478.0,1.5956194155648014,1.835627874303864,1.3869920777341065
356,356,DB00338,10019211,2,308.0,0.595846319723219,0.6870950231989957,0.5167157740056578
630,630,DB00338,10020100,2,47.0,11.70427666717534,32.49053599820121,4.2163075521243885
357,357,DB00338,10020100,0,4.0,0.0957455449805311,0.2657853805388445,0.0344910219103609
631,631,DB00338,10021972,1,9.0,103.20892494929006,381.6272715057819,27.912266718147244
632,632,DB00338,10027599,0,84.0,3.060118138490698,4.621432500513173,2.026281465861492
358,358,DB00338,10027599,2,23.0,0.2479608171977435,0.3917092103732554,0.1569648229787214
633,633,DB00338,10028330,1,6.0,103.00202429149796,510.7678576870211,20.77150480100762
634,634,DB00338,10028521,1,7.0,120.25016880486156,579.357372471807,24.958866124209653
635,635,DB00338,10028622,1,10.0,49.17649333075585,129.37275984602712,18.69271011291745
636,636,DB00338,10035528,2,162.0,2.3095856666611927,3.0585432324885704,1.7440282991542642
637,637,DB00338,10043089,1,11.0,18.940927555856465,39.60216389566024,9.05906903525332
638,638,DB00338,10070608,1,33.0,52.4360824742268,90.15933048566752,30.4964858371592
359,359,DB00338,10070608,2,2.0,0.0374541631665518,0.1537086055979353,0.009126452829688
549,549,DB00341,10003658,2,49.0,4.209073664242808,7.086859899738365,2.499880251855469
308,308,DB00341,10019211,2,87.0,0.5092371713316369,0.648535411881054,0.3998586536912321
309,309,DB00341,10027599,2,4.0,0.1096298246591156,0.3014794425091526,0.0398657313240307
550,550,DB00341,10070608,1,17.0,9.41054061784897,18.658789144070667,4.746196231513074
358,358,DB00374,10003549,2,354.0,1.7141275212351457,1.9982022701064643,1.4704383049766008
359,359,DB00374,10008479,0,534.0,1.7423190076652928,2.031435694746218,1.494349800155013
218,218,DB00374,10008479,2,205.0,0.5351457665471095,0.6284156583853796,0.4557190573339735
219,219,DB00374,10012442,2,26.0,0.2498999439686224,0.3787235822785238,0.1648959423646167
220,220,DB00374,10016807,1,5.0,0.151097177537737,0.3643642762664896,0.0626580555421209
360,360,DB00374,10017955,2,111.0,2.4130049392437605,3.2604214475786324,1.7858405517295806
361,361,DB00374,10020100,2,36.0,7.7017637189507715,17.309831544687142,3.426790389577908
362,362,DB00374,10033318,2,322.0,1.60900065287377,1.8846384537937149,1.373676259091967
221,221,DB00374,10033318,0,271.0,0.5919853841706403,0.6942477904383613,0.5047861871485135
363,363,DB00374,10033433,0,392.0,1.7233134017118887,2.059759896974523,1.441822944937419
364,364,DB00374,10037660,1,47.0,3.3088462786786432,4.493891792114014,2.436298914704205
222,222,DB00374,10037660,2,105.0,0.4660130873152558,0.5806377786496617,0.374016651231591
365,365,DB00374,10038687,1,21.0,6.402885138813282,10.31931304861965,3.9728359734488223
366,366,DB00374,10042945,0,43.0,inf,inf,inf
367,367,DB00374,10047461,1,23.0,9.877426771117166,15.943035538621452,6.119509636821528
223,223,DB00374,10047700,2,283.0,0.6534568615383783,0.752349358518936,0.5675632803518101
368,368,DB00374,10061494,1,17.0,42.38289467186806,90.61295714224704,19.823983428184118
369,369,DB00374,10061603,1,12.0,27.34940411700975,60.95940697736257,12.270294982253972
496,496,DB00381,10002855,0,140.0,2.148557988706187,2.7670687846592035,1.6683002086634886
497,497,DB00381,10003549,2,525.0,1.8097310739882455,2.135771169481649,1.5334632319030326
286,286,DB00381,10003549,0,192.0,0.5862690463519857,0.6922738781251515,0.4964962648039271
498,498,DB00381,10003658,2,199.0,2.2087719298245614,2.949565490655804,1.6540312305105649
499,499,DB00381,10007515,1,27.0,11.621462264150944,17.660778162888363,7.647363208541431
500,500,DB00381,10009192,1,14.0,404.6666666666667,1783.2902363340943,91.8275151036222
501,501,DB00381,10016288,1,20.0,10.10139842359522,16.318755072012102,6.252820736749417
502,502,DB00381,10019211,0,404.0,1.512239768278938,1.7335076955859532,1.3192148627822142
503,503,DB00381,10021097,1,42.0,4.775953458306399,6.588833663016912,3.4618769576685104
504,504,DB00381,10023676,1,15.0,45.6765605875153,90.1891345012359,23.13303258361309
505,505,DB00381,10039906,1,19.0,8.042337471860291,13.056379686471969,4.953838166816169
506,506,DB00381,10058151,1,10.0,41.0916597853014,92.76796813624098,18.20158981418191
507,507,DB00381,10061372,1,6.0,171.83199079401612,852.5698856537463,34.63203844878269
508,508,DB00381,10061907,1,12.0,138.41297798377752,393.7434634178303,48.656433069486994
509,509,DB00381,10069339,1,37.0,4.661943650886939,6.560512176342722,3.31280821067859
510,510,DB00381,10071066,1,9.0,51.71986143187067,127.60021320729992,20.963476465248323
451,451,DB00390,10019211,0,100.0,2.572581275398562,3.577815351323038,1.849780877060624
261,261,DB00390,10019211,2,45.0,0.3220091195156548,0.4564449146838215,0.2271684264969257
452,452,DB00390,10033433,0,38.0,7.761776684853608,17.399823538747,3.4624016255900174
262,262,DB00390,10033433,2,6.0,0.1234575480385536,0.2919011277021829,0.0522155097093096
545,545,DB00404,10003658,2,70.0,3.9672356512773512,6.154334202021641,2.5573779707309243
306,306,DB00404,10003658,0,28.0,0.2596844872918492,0.4028438801488053,0.1673999190830964
473,473,DB00421,10003671,1,6.0,74.61818181818182,265.48943825911806,20.97210756993274
474,474,DB00421,10019211,0,237.0,2.053521026084661,2.575574807005944,1.6372844590268076
275,275,DB00421,10019211,2,105.0,0.4804244656453371,0.6049692694206015,0.3815196553895367
475,475,DB00421,10020646,2,128.0,3.653757736516357,5.216959346558729,2.5589514332633576
276,276,DB00421,10020646,0,40.0,0.296749245472837,0.4237068866955329,0.2078326254630274
476,476,DB00421,10028813,0,282.0,1.7773553524223766,2.1674498049020827,1.4574695301546703
477,477,DB00421,10033433,0,83.0,3.812208605782416,6.158298184639193,2.359894571239079
277,277,DB00421,10033433,2,21.0,0.2843241891651806,0.4593026679498234,0.1760064771782881
109,109,DB00422,10001488,1,37.0,9.634330985915494,19.438110282407568,4.775172699281282
110,110,DB00422,10001497,1,33.0,14.290350877192983,34.19692516900777,5.971710239561737
69,69,DB00422,10001497,0,4.0,0.0951870292352866,0.2683127376763285,0.0337686932536511
111,111,DB00422,10013983,1,30.0,inf,inf,inf
112,112,DB00422,10022998,1,29.0,6.244463869463869,12.27918151595346,3.175564182871509
113,113,DB00422,10061422,1,39.0,33.99029982363316,110.21038488488036,10.48304552522233
70,70,DB00422,10061422,0,3.0,0.0639021541210018,0.2071173383391123,0.0197158061901046
569,569,DB00424,10009900,1,10.0,32.30769230769231,87.58758250076725,11.91706578086428
180,180,DB00437,10016288,1,25.0,8.46936843101979,13.07188200735602,5.487366056394128
116,116,DB00437,10052015,2,56.0,0.3322111831841695,0.4665207603489802,0.236568829541622
557,557,DB00448,10009900,1,13.0,32.37866666666667,113.88799038646276,9.205343351424402
558,558,DB00448,10070608,1,24.0,30.31664411366712,74.41020325605089,12.351786046761095
336,336,DB00451,10000234,0,25.0,inf,inf,inf
337,337,DB00451,10002034,2,304.0,1.83496646826077,2.247613908793684,1.4980784406377696
200,200,DB00451,10002034,0,131.0,0.5450786147476774,0.6690903170409755,0.4440517052603701
338,338,DB00451,10002855,0,260.0,2.191656432099088,2.676788073317298,1.7944483406221188
201,201,DB00451,10002855,2,148.0,0.4523617110788816,0.5534250132298716,0.369754009591933
339,339,DB00451,10003549,2,582.0,1.8096362124064265,2.094422155485197,1.5635736151263333
202,202,DB00451,10003549,0,254.0,0.548627605755086,0.6360618664586094,0.473212223006525
340,340,DB00451,10003658,2,245.0,3.145293077582512,4.143438321732122,2.38759884321214
203,203,DB00451,10003658,0,64.0,0.3356393617354776,0.4421543365356595,0.2547838431911734
341,341,DB00451,10007559,2,160.0,2.6773974621760024,3.688675389949031,1.9433689367189204
204,204,DB00451,10007559,0,49.0,0.394263816925734,0.5431822733657038,0.2861727360388181
205,205,DB00451,10016825,2,44.0,0.3661732349574951,0.5227761374403425,0.2564823227313776
342,342,DB00451,10017955,2,157.0,3.9029553550774927,5.682672783530864,2.6806154575493943
206,206,DB00451,10017955,0,33.0,0.2704564483024919,0.3937833243106917,0.1857536515961919
343,343,DB00451,10018884,2,216.0,2.243228016536894,2.9041146186574576,1.732738749995454
207,207,DB00451,10018884,0,75.0,0.4385362131049633,0.5702170588980663,0.3372645682962993
344,344,DB00451,10019211,0,583.0,1.594612066055998,1.8018301465985505,1.411224940381639
208,208,DB00451,10019211,2,439.0,0.5731161600305213,0.6483450417836419,0.5066162486328394
345,345,DB00451,10027313,0,31.0,13.35608995256907,43.69266060775287,4.0827254815758165
209,209,DB00451,10027313,2,1.0,0.0247417344907164,0.1809158645577329,0.0033836359630791
346,346,DB00451,10027599,0,115.0,3.92015549088582,5.658906080491446,2.7156519041198943
210,210,DB00451,10027599,2,34.0,0.2327659260096214,0.340875891664501,0.1589434091292144
211,211,DB00451,10027951,2,3.0,0.0742297150940477,0.2420632093479055,0.0227628585846937
347,347,DB00451,10028813,0,727.0,1.3605939553830395,1.5116173968257902,1.2246590409135203
348,348,DB00451,10033557,0,171.0,2.26110731185622,2.8999918372828417,1.7629726435781752
212,212,DB00451,10033557,2,96.0,0.4520181533649631,0.5803833700864048,0.3520438756559358
349,349,DB00451,10035664,2,525.0,1.707589342930233,1.9856794338802333,1.4684451650843735
213,213,DB00451,10035664,0,246.0,0.5931808308767897,0.6905522889705409,0.5095392539270682
350,350,DB00451,10046810,0,28.0,36.18867924528302,266.0022589612405,4.923343548404992
351,351,DB00451,10047700,0,400.0,1.5883485572278522,1.8399172049139831,1.3711764488694715
214,214,DB00451,10047700,2,317.0,0.6284532888286846,0.728323127375443,0.5422779002814716
352,352,DB00451,10048393,0,43.0,11.12017190437819,28.07841037447625,4.404032191769995
215,215,DB00451,10048393,2,5.0,0.0949154147694421,0.2396610117297328,0.0375903276708798
353,353,DB00451,10049119,0,50.0,6.465993705381131,12.752319063452596,3.278546779608956
216,216,DB00451,10049119,2,10.0,0.1632367693102714,0.3219373523909338,0.0827684102418094
354,354,DB00451,10061818,2,258.0,2.07611799658759,2.612511670966742,1.6498551886506538
217,217,DB00451,10061818,0,100.0,0.4946428360133943,0.6233057314526195,0.3925385615324996
177,177,DB00455,10070608,1,16.0,29.678532901833872,69.52809094827016,12.668481230997315
280,280,DB00471,10019211,2,95.0,0.4541260459807833,0.5729781773075671,0.3599272604189229
481,481,DB00471,10070608,1,18.0,13.088964346349746,24.81109234849397,6.905015920043276
536,536,DB00472,10001488,1,15.0,18.945799098860324,39.45229735037353,9.09815974229897
537,537,DB00472,10061818,2,29.0,7.438342650443933,15.732523187791424,3.5168510940666544
175,175,DB00476,10002855,0,189.0,2.595790936105072,3.69701522354788,1.822586648020056
112,112,DB00476,10002855,2,34.0,0.3602145175018619,0.5193813157999939,0.2498251182163543
176,176,DB00476,10022998,0,88.0,5.570551664436924,11.49478035813244,2.6995771018979795
113,113,DB00476,10022998,2,4.0,0.0887105684768797,0.2415099628631798,0.0325848460502204
114,114,DB00476,10033775,2,19.0,0.2890451420655043,0.4677844536438862,0.1786016903744093
115,115,DB00476,10054196,2,1.0,0.0365194021726804,0.2638803687042489,0.0050540581764334
227,227,DB00480,10002034,2,510.0,1.7045199253892844,2.0587904070358807,1.411211246234671
142,142,DB00480,10002034,0,138.0,0.5913708468971219,0.7142840389524422,0.48960841834393
228,228,DB00480,10003549,2,808.0,2.1655730204119705,2.5542531597756826,1.836038252037664
143,143,DB00480,10003549,0,173.0,0.4654801759811554,0.5490266427055637,0.3946471398249536
229,229,DB00480,10017413,2,469.0,1.7727974283517158,2.165125300058076,1.451560665743528
144,144,DB00480,10017413,0,122.0,0.5685908538042622,0.6944239910263748,0.4655593170852602
230,230,DB00480,10037660,0,309.0,1.598775271606358,1.852646134833132,1.3796927114363424
145,145,DB00480,10037660,2,422.0,0.6129752927468564,0.7100877547062996,0.5291440487852155
231,231,DB00480,10040753,0,151.0,2.0300848740131663,2.5339643399902525,1.6264019704842834
146,146,DB00480,10040753,2,164.0,0.4965243309290331,0.6197635031629535,0.3977911089412803
232,232,DB00480,10046571,2,503.0,2.0372174541384624,2.4982839936755483,1.6612422630705093
147,147,DB00480,10046571,0,114.0,0.4947906615116546,0.6067737952775158,0.403474574255749
233,233,DB00480,10047899,0,211.0,2.198811457762468,2.6625178198854824,1.8158645890285363
148,148,DB00480,10047899,2,212.0,0.458432422737036,0.5551097768457667,0.3785922982850653
234,234,DB00480,10061428,2,465.0,1.7431329350584852,2.127907106774849,1.4279347155764306
149,149,DB00480,10061428,0,121.0,0.5663429064791466,0.6921886381724611,0.4633769900732363
327,327,DB00497,10003658,2,75.0,4.07177033492823,6.136639456510421,2.701692641045156
199,199,DB00497,10003658,0,32.0,0.2635773984317016,0.3986649530767303,0.1742642397528548
328,328,DB00497,10016288,1,35.0,8.661578805809574,12.601050813462187,5.953705648825707
329,329,DB00497,10020942,1,7.0,42.93963068181818,128.09928111320957,14.39361616293105
330,330,DB00497,10029354,2,107.0,2.3106239915301257,3.081144056688547,1.732792473186947
313,313,DB00531,10003549,1,10.0,0.2114843232501656,0.4042860295023623,0.110628653272124
560,560,DB00531,10003658,2,48.0,6.459485658892627,11.002876640293293,3.792186020212191
314,314,DB00531,10013968,1,16.0,0.2702933805100987,0.454006740563208,0.160919442422696
561,561,DB00531,10016288,1,354.0,2.101423651620301,2.4328905274340604,1.8151171677447733
315,315,DB00531,10016288,2,128.0,0.4810535673759954,0.5837369953533186,0.3964328739265604
562,562,DB00531,10035226,2,49.0,3.5745326469791383,5.524954181261787,2.3126497026264228
563,563,DB00531,10042128,1,98.0,6.471526877430937,9.463886186436744,4.4253131641980925
316,316,DB00531,10042128,2,7.0,0.1366967753817305,0.2928055518256943,0.0638171246523596
317,317,DB00531,10061818,1,3.0,0.0936954432880865,0.2971932373014611,0.0295391516060849
287,287,DB00541,10003549,1,21.0,0.2102454617017723,0.3480889886931699,0.1269880852368909
512,512,DB00541,10003658,2,17.0,113.60090556274255,854.24918450622,15.10702729220011
513,513,DB00541,10043089,1,42.0,inf,inf,inf
305,305,DB00542,10021097,1,6.0,62.815384615384616,181.7930857343016,21.70474486662056
306,306,DB00542,10035669,1,4.0,730.9333333333333,6930.292599122737,77.09105064992592
307,307,DB00542,10048294,1,5.0,195.5,751.3192245237867,50.8708532304965
6,6,DB00555,10001497,1,18.0,8.522358722358723,15.27998475725861,4.753316141762598
7,7,DB00555,10011469,1,12.0,16.836557059961315,38.410254114468216,7.380051503657114
243,243,DB00557,10016288,1,13.0,12.26829564794554,25.19443229383495,5.973981725408011
0,0,DB00559,10001551,1,14.0,16.289452166802942,40.43771824450759,6.561850257972983
1,1,DB00559,10033433,0,62.0,3.799613735927269,6.140524726559423,2.351112516460196
2,2,DB00559,10038687,1,23.0,11.089882740575636,20.81674664981568,5.908007685764212
3,3,DB00559,10047461,1,19.0,9.70279146141215,18.91808383076952,4.97641108823774
4,4,DB00559,10061494,1,14.0,38.023984736985554,132.50231014783503,10.91168458621877
132,132,DB00563,10000081,1,140.0,2.4596864148163737,3.127827416632461,1.9342682486445977
86,86,DB00563,10001760,1,4.0,0.0839389398058544,0.2278329739391939,0.030925047827411
133,133,DB00563,10002034,1,107.0,2.255645336198244,2.951121602802003,1.7240685297013998
134,134,DB00563,10003239,0,213.0,2.1641423099547814,2.6971124620818663,1.7364911562201877
87,87,DB00563,10003239,1,21.0,0.1453447779162992,0.2262030417211566,0.0933900106152397
135,135,DB00563,10003658,2,30.0,6.198623063683304,11.69748049276892,3.284718269834145
88,88,DB00563,10006451,1,2.0,0.0458361647559131,0.1859243008906832,0.0113000505553413
136,136,DB00563,10009802,1,32.0,10.364903901706274,23.493272545855994,4.572850916444838
137,137,DB00563,10009887,1,73.0,4.747353744263057,7.109885265274698,3.169863750578781
138,138,DB00563,10009900,1,40.0,7.563652721547458,14.42622675566106,3.9656137021222606
139,139,DB00563,10012174,1,79.0,2.8517527935517357,3.975428409890789,2.045689962696005
140,140,DB00563,10016288,1,412.0,5.569936264360817,6.661979278697786,4.656902804883237
89,89,DB00563,10016288,0,138.0,0.3905134833214037,0.47340460255583,0.3221362442031421
90,90,DB00563,10016288,2,37.0,0.1890192695692856,0.264010491535769,0.135329032042144
91,91,DB00563,10017577,1,8.0,0.1633578461312941,0.335017857948271,0.0796548161822944
141,141,DB00563,10019211,0,250.0,1.7605560434774907,2.132171384200549,1.4537093993442207
142,142,DB00563,10020578,1,33.0,5.7542340361539495,10.938918976173564,3.0269178714051383
143,143,DB00563,10020635,1,47.0,5.334877752262596,9.009271505412627,3.159070143960867
144,144,DB00563,10020942,1,26.0,14.728313577586206,42.216653993015576,5.138332869194191
145,145,DB00563,10021097,1,137.0,2.9271940507941943,3.775012983400884,2.2697842494002898
92,92,DB00563,10022437,1,5.0,0.135475414080769,0.3342059389188926,0.0549170008161046
93,93,DB00563,10023232,1,5.0,0.102057512668661,0.2501826101074813,0.0416325334827996
146,146,DB00563,10024264,1,40.0,10.086669665617034,20.79761788153152,4.891949910937913
94,94,DB00563,10028334,1,2.0,0.0642780420438852,0.2621906560111164,0.0157582529898407
95,95,DB00563,10028810,1,3.0,0.057531341135477,0.1810326982836813,0.0182831899663785
147,147,DB00563,10028813,0,328.0,1.6957722616021236,2.0016286976381634,1.4366518458754705
148,148,DB00563,10029354,1,141.0,2.986219425061948,3.8425698500381817,2.320714210186368
149,149,DB00563,10029366,1,70.0,4.303925877096609,6.41633770874966,2.88697054244539
150,150,DB00563,10033425,0,155.0,2.0876288659793816,2.6940829028491646,1.6176912289749104
96,96,DB00563,10033425,1,30.0,0.3023967363590005,0.4431814263727699,0.2063348793946509
151,151,DB00563,10035598,1,55.0,4.02942267006914,6.263036553506667,2.5923921911291505
97,97,DB00563,10037087,1,11.0,0.2130083298181531,0.3955518703203441,0.1147069499005868
98,98,DB00563,10037153,1,2.0,0.0591822601616824,0.2410330230677517,0.0145313694914764
152,152,DB00563,10037394,1,24.0,10.87271747912739,28.50763059200465,4.146819041989323
153,153,DB00563,10037660,1,318.0,2.8860133027201345,3.410234108703695,2.442375660433366
99,99,DB00563,10037660,0,181.0,0.5900839278323501,0.7049951132243782,0.4939027737277849
100,100,DB00563,10037660,2,75.0,0.4261435492343911,0.5441562701976458,0.3337245833593439
101,101,DB00563,10037844,1,22.0,0.3085049811523963,0.4821490198078036,0.1973981476386276
154,154,DB00563,10038687,1,49.0,10.120683937060102,19.47422244923293,5.259683338879643
155,155,DB00563,10039073,0,167.0,2.5720198113847617,3.343722467084746,1.9784195534395836
102,102,DB00563,10039073,1,3.0,0.0268192415155451,0.0837512360379184,0.0085881922404523
156,156,DB00563,10039906,1,63.0,4.774820630837959,7.381624500011443,3.088603607057017
157,157,DB00563,10040047,1,113.0,2.452634721600239,3.2035248439176147,1.877749469937864
158,158,DB00563,10040070,1,74.0,3.915722897644151,5.707793438579599,2.6863070600099253
159,159,DB00563,10041834,2,22.0,21.19878068345901,70.85135322318611,6.34269187562013
160,160,DB00563,10042128,1,89.0,3.32297375846564,4.608045059542798,2.396277479228217
161,161,DB00563,10043071,1,101.0,3.437687734954294,4.687218178906252,2.5212602682414085
103,103,DB00563,10043071,2,12.0,0.2201234613536391,0.3962546503250304,0.1222808065433733
162,162,DB00563,10043089,1,38.0,17.247652455477603,43.83797593721727,6.785931806043731
163,163,DB00563,10046571,2,75.0,2.62282138261785,3.588897325061251,1.916798220188705
104,104,DB00563,10046571,1,8.0,0.1195090925378482,0.243500940027742,0.058654488962518
105,105,DB00563,10047700,2,66.0,0.4897979277750848,0.6369965337643675,0.3766143100262298
106,106,DB00563,10048959,1,5.0,0.0751686867002312,0.1833281529911381,0.0308208606700502
107,107,DB00563,10052904,1,2.0,0.0444667184226478,0.1802944598924486,0.0109669983673295
164,164,DB00563,10070027,1,28.0,9.064403125842093,20.760588274129248,3.957662612584227
165,165,DB00563,10071066,1,30.0,11.33423180592992,27.242865372443223,4.715539605481384
650,650,DB00575,10001488,1,16.0,26.913961875322,69.01990182750023,10.494963403985482
651,651,DB00575,10061422,1,12.0,30.101382488479263,93.6010174676176,9.680377972720224
580,580,DB00588,10002034,2,106.0,2.6686230446912016,3.747434388880241,1.9003798907830665
581,581,DB00588,10017955,2,70.0,5.074990784138185,8.626777813858617,2.985533186876814
329,329,DB00588,10017955,0,15.0,0.2123313090418353,0.3705523566666597,0.1216685955123379
582,582,DB00588,10070608,1,47.0,23.748863831246783,37.04580746966405,15.224625181593217
330,330,DB00588,10070608,2,2.0,0.0308740011849488,0.1256498586047648,0.0075861919762803
261,261,DB00635,10003549,2,287.0,1.9239222632925312,2.312634800095032,1.6005453498496836
262,262,DB00635,10003658,2,171.0,3.907540440925534,5.287153965673415,2.8879189818569526
164,164,DB00635,10003658,0,56.0,0.340204164702263,0.4603140899566152,0.251434566540583
263,263,DB00635,10005364,1,19.0,6.628306878306878,11.510974159120522,3.816744913652644
264,264,DB00635,10007559,2,99.0,2.936563983927919,4.202659545787734,2.051893078121384
265,265,DB00635,10009900,1,60.0,14.392270485130023,20.75455122834328,9.980338646603409
165,165,DB00635,10009900,2,11.0,0.1326605453993989,0.2469612348944548,0.0712614686802456
266,266,DB00635,10016288,1,77.0,4.563055302235913,5.924846221303983,3.514263984843262
267,267,DB00635,10019211,0,431.0,1.7128186419143916,1.9983495406200265,1.4680853576693145
166,166,DB00635,10019211,2,219.0,0.5787315005333978,0.6799134823494015,0.49260701310453
268,268,DB00635,10020578,1,15.0,15.285413067777665,32.15360054849779,7.266491113496894
269,269,DB00635,10021972,1,19.0,84.03185626102292,284.128855570468,24.852642483268983
270,270,DB00635,10029354,1,38.0,3.3701342207432057,4.820294856116352,2.356246869714365
271,271,DB00635,10037660,1,116.0,2.916194944390326,3.5765737600334258,2.377748516951658
167,167,DB00635,10037660,2,210.0,0.5967390147888073,0.703975147709457,0.5058381008616005
272,272,DB00635,10038687,1,25.0,6.3838125095580365,10.300686643637611,3.9563442289899657
273,273,DB00635,10040753,0,199.0,2.1093616986346087,2.686355161282295,1.656298779772224
274,274,DB00635,10043071,1,41.0,4.106818511969464,5.839964057563575,2.8880243309736287
275,275,DB00635,10046571,2,201.0,1.8604786376950304,2.3125534050624066,1.4967787354628233
